log_id,user_id,timestamp,page,action,ip_address,device,country
L00189,U267,2026-04-19 16:54:22,/home,view,192.168.42.139,Mobile,Vietnam
L01750,U673,2026-04-19 17:22:43,/home,purchase,192.168.75.83,Mobile,Vietnam
L01518,U750,2026-04-19 17:42:43,/checkout,add_to_cart,192.168.41.111,Tablet,Vietnam
L01050,U589,2026-04-19 18:45:06,/checkout,purchase,192.168.101.105,Desktop,USA
L01791,U974,2026-04-19 19:10:38,/home,click,192.168.123.250,Mobile,Vietnam
L00659,U220,2026-04-19 19:18:46,/home,view,192.168.128.233,Mobile,Vietnam
L00938,U424,2026-04-19 19:48:07,/blog,purchase,192.168.250.49,Mobile,Vietnam
L00764,U855,2026-04-19 20:56:21,/about-us,add_to_cart,192.168.106.204,Mobile,Vietnam
L00038,U579,2026-04-19 20:58:48,/contact,view,192.168.191.11,Mobile,Vietnam
L01280,U886,2026-04-19 21:00:25,/product/p101,purchase,192.168.84.92,Tablet,Singapore
L01895,U130,2026-04-19 21:18:37,/cart,view,192.168.1.96,Mobile,USA
L00539,U477,2026-04-19 21:35:36,/cart,add_to_cart,192.168.55.137,Desktop,Vietnam
L00732,U412,2026-04-19 22:34:55,/home,view,192.168.80.107,Mobile,Vietnam
L01781,U226,2026-04-19 22:42:54,/about-us,click,192.168.91.31,Desktop,Vietnam
L01369,U677,2026-04-19 22:58:16,/about-us,view,192.168.24.81,Desktop,Vietnam
L00082,U682,2026-04-19 23:13:50,/product/p101,add_to_cart,192.168.57.216,Mobile,Vietnam
L01565,U876,2026-04-19 23:28:43,/product/p101,add_to_cart,192.168.179.201,Desktop,Vietnam
L00750,U481,2026-04-19 23:33:13,/home,click,192.168.97.194,Mobile,Japan
L01770,U311,2026-04-19 23:39:33,/about-us,click,192.168.138.123,Desktop,USA
L01690,U468,2026-04-19 23:44:36,/blog,view,192.168.26.24,Mobile,Vietnam
L00683,U175,2026-04-19 23:45:19,/product/p100,purchase,192.168.184.56,Mobile,Vietnam
L01543,U130,2026-04-20 01:01:47,/product/p101,add_to_cart,192.168.135.89,Mobile,Vietnam
L00809,U672,2026-04-20 01:03:04,/product/p100,add_to_cart,192.168.105.242,Desktop,USA
L00693,U455,2026-04-20 01:57:51,/checkout,view,192.168.179.192,Mobile,Vietnam
L00542,U154,2026-04-20 02:16:46,/product/p100,add_to_cart,192.168.214.192,Desktop,UK
L00487,U934,2026-04-20 02:17:20,/about-us,add_to_cart,192.168.134.164,Mobile,USA
L00347,U754,2026-04-20 02:48:01,/cart,view,192.168.101.63,Tablet,UK
L01998,U145,2026-04-20 03:22:55,/cart,add_to_cart,192.168.207.254,Desktop,UK
L00567,U474,2026-04-20 03:33:44,/blog,click,192.168.4.8,Desktop,UK
L00353,U306,2026-04-20 03:45:58,/home,purchase,192.168.40.77,Mobile,USA
L01477,U919,2026-04-20 05:23:50,/about-us,purchase,192.168.104.35,Tablet,USA
L00169,U709,2026-04-20 05:35:46,/product/p100,purchase,192.168.67.99,Tablet,Vietnam
L01173,U578,2026-04-20 06:22:35,/about-us,add_to_cart,192.168.180.204,Mobile,Vietnam
L01974,U580,2026-04-20 06:43:08,/checkout,view,192.168.164.57,Desktop,Vietnam
L00761,U901,2026-04-20 06:44:33,/about-us,purchase,192.168.39.234,Mobile,Korea
L01359,U696,2026-04-20 06:46:11,/product/p101,purchase,192.168.123.98,Mobile,Vietnam
L01686,U113,2026-04-20 07:15:24,/product/p100,add_to_cart,192.168.152.94,Desktop,Korea
L00812,U900,2026-04-20 07:38:02,/product/p101,view,192.168.118.92,Tablet,Singapore
L01405,U644,2026-04-20 07:53:06,/checkout,add_to_cart,192.168.84.104,Mobile,Vietnam
L00984,U830,2026-04-20 07:55:57,/cart,click,192.168.6.55,Desktop,Vietnam
L00699,U617,2026-04-20 08:04:13,/product/p101,add_to_cart,192.168.219.61,Mobile,Vietnam
L01047,U453,2026-04-20 08:28:12,/product/p100,click,192.168.225.114,Desktop,Vietnam
L00313,U520,2026-04-20 08:34:34,/product/p101,purchase,192.168.33.37,Mobile,Vietnam
L00432,U821,2026-04-20 08:37:59,/product/p100,click,192.168.208.213,Mobile,Vietnam
L01737,U136,2026-04-20 09:00:27,/home,purchase,192.168.120.117,Desktop,Vietnam
L00008,U163,2026-04-20 09:13:12,/product/p100,add_to_cart,192.168.154.76,Tablet,Vietnam
L01451,U954,2026-04-20 09:29:13,/home,view,192.168.107.28,Mobile,Vietnam
L01109,U220,2026-04-20 09:29:40,/product/p101,add_to_cart,192.168.108.131,Mobile,Korea
L00896,U537,2026-04-20 09:47:32,/cart,view,192.168.12.222,Mobile,Vietnam
L01764,U322,2026-04-20 09:54:32,/checkout,purchase,192.168.61.180,Mobile,Vietnam
L01526,U416,2026-04-20 10:29:46,/checkout,click,192.168.83.85,Tablet,Vietnam
L01459,U766,2026-04-20 10:55:41,/checkout,click,192.168.231.238,Mobile,Vietnam
L00915,U445,2026-04-20 11:06:09,/home,purchase,192.168.78.123,Mobile,UK
L00085,U598,2026-04-20 11:34:16,/product/p100,purchase,192.168.10.212,Mobile,Vietnam
L01054,U143,2026-04-20 11:45:38,/cart,add_to_cart,192.168.41.187,Desktop,Japan
L00116,U410,2026-04-20 11:48:38,/home,add_to_cart,192.168.242.232,Desktop,Singapore
L01959,U110,2026-04-20 12:13:34,/product/p100,purchase,192.168.111.50,Tablet,Vietnam
L00015,U187,2026-04-20 12:35:17,/cart,add_to_cart,192.168.242.200,Mobile,USA
L01016,U742,2026-04-20 13:13:56,/checkout,add_to_cart,192.168.189.13,Tablet,USA
L00016,U902,2026-04-20 13:20:57,/product/p101,add_to_cart,192.168.221.255,Mobile,Vietnam
L01052,U241,2026-04-20 13:23:26,/cart,add_to_cart,192.168.185.217,Mobile,UK
L01544,U196,2026-04-20 13:25:41,/home,add_to_cart,192.168.192.80,Mobile,Vietnam
L00523,U449,2026-04-20 13:47:48,/about-us,view,192.168.146.206,Mobile,Vietnam
L00910,U982,2026-04-20 13:49:53,/contact,view,192.168.99.69,Desktop,Japan
L00204,U642,2026-04-20 13:53:38,/product/p101,click,192.168.145.11,Desktop,Vietnam
L00627,U103,2026-04-20 13:58:01,/product/p101,purchase,192.168.43.66,Mobile,Vietnam
L00913,U906,2026-04-20 14:25:28,/cart,add_to_cart,192.168.4.213,Mobile,Vietnam
L00792,U645,2026-04-20 14:26:40,/blog,click,192.168.183.182,Mobile,Vietnam
L01664,U241,2026-04-20 14:49:05,/contact,click,192.168.9.53,Desktop,Vietnam
L01057,U319,2026-04-20 15:57:48,/about-us,view,192.168.238.203,Desktop,Vietnam
L01488,U172,2026-04-20 17:19:32,/contact,purchase,192.168.211.30,Mobile,Vietnam
L00500,U493,2026-04-20 17:34:21,/blog,view,192.168.252.43,Mobile,Vietnam
L00559,U360,2026-04-20 17:44:12,/about-us,add_to_cart,192.168.68.215,Mobile,Vietnam
L01217,U264,2026-04-20 17:46:32,/about-us,view,192.168.155.235,Mobile,Vietnam
L01453,U700,2026-04-20 17:48:17,/checkout,click,192.168.112.213,Desktop,Vietnam
L00943,U997,2026-04-20 18:19:34,/cart,purchase,192.168.75.49,Desktop,Vietnam
L01323,U918,2026-04-20 18:22:54,/contact,click,192.168.70.214,Tablet,Vietnam
L00356,U889,2026-04-20 18:27:09,/contact,click,192.168.141.25,Mobile,Vietnam
L01367,U899,2026-04-20 18:51:25,/cart,view,192.168.120.61,Mobile,USA
L00924,U410,2026-04-20 19:18:29,/product/p101,purchase,192.168.190.4,Mobile,USA
L01135,U894,2026-04-20 19:26:57,/home,add_to_cart,192.168.126.114,Tablet,Vietnam
L01889,U370,2026-04-20 19:45:41,/home,click,192.168.18.111,Mobile,Vietnam
L00614,U319,2026-04-20 20:42:26,/cart,add_to_cart,192.168.192.186,Desktop,Vietnam
L00503,U742,2026-04-20 21:03:24,/product/p101,purchase,192.168.80.134,Mobile,Vietnam
L01466,U276,2026-04-20 21:49:33,/about-us,click,192.168.247.113,Mobile,Vietnam
L01531,U651,2026-04-20 21:52:27,/blog,click,192.168.73.228,Mobile,USA
L00537,U826,2026-04-20 22:05:42,/product/p100,click,192.168.48.97,Tablet,Vietnam
L00429,U610,2026-04-20 22:10:03,/cart,click,192.168.198.99,Tablet,Vietnam
L01909,U516,2026-04-20 22:46:30,/contact,click,192.168.191.128,Tablet,USA
L00898,U170,2026-04-20 22:51:57,/contact,purchase,192.168.169.220,Mobile,Vietnam
L01424,U817,2026-04-20 23:08:19,/blog,click,192.168.93.74,Mobile,Vietnam
L01511,U254,2026-04-20 23:24:46,/blog,add_to_cart,192.168.219.112,Mobile,Japan
L01202,U573,2026-04-20 23:40:41,/blog,purchase,192.168.145.120,Desktop,Vietnam
L01984,U562,2026-04-20 23:51:00,/contact,purchase,192.168.163.214,Tablet,Vietnam
L01248,U879,2026-04-21 00:03:54,/product/p101,add_to_cart,192.168.136.179,Mobile,Japan
L00810,U468,2026-04-21 00:35:12,/cart,view,192.168.114.165,Desktop,Vietnam
L01877,U668,2026-04-21 00:54:44,/cart,add_to_cart,192.168.192.203,Mobile,Vietnam
L01348,U247,2026-04-21 01:10:13,/cart,view,192.168.172.55,Desktop,Vietnam
L00166,U182,2026-04-21 01:49:39,/home,purchase,192.168.183.251,Tablet,Vietnam
L01882,U786,2026-04-21 01:50:51,/about-us,click,192.168.158.198,Tablet,Vietnam
L00578,U788,2026-04-21 01:52:05,/product/p100,click,192.168.58.47,Mobile,Vietnam
L00841,U756,2026-04-21 02:02:07,/product/p100,add_to_cart,192.168.69.37,Desktop,Vietnam
L00826,U460,2026-04-21 02:11:01,/contact,click,192.168.104.128,Desktop,Vietnam
L01397,U968,2026-04-21 02:24:29,/checkout,click,192.168.32.209,Desktop,Vietnam
L00668,U164,2026-04-21 02:30:33,/cart,view,192.168.43.173,Mobile,Vietnam
L01476,U396,2026-04-21 02:53:11,/contact,view,192.168.199.16,Mobile,Vietnam
L00111,U623,2026-04-21 03:11:31,/home,purchase,192.168.129.223,Mobile,Vietnam
L01747,U641,2026-04-21 03:24:04,/product/p100,click,192.168.194.185,Mobile,Vietnam
L00862,U222,2026-04-21 04:51:58,/blog,add_to_cart,192.168.11.84,Mobile,Vietnam
L00192,U781,2026-04-21 05:16:46,/product/p100,view,192.168.141.192,Tablet,Vietnam
L00779,U479,2026-04-21 06:00:02,/cart,purchase,192.168.149.237,Mobile,USA
L01134,U368,2026-04-21 06:02:07,/about-us,view,192.168.212.9,Mobile,USA
L01618,U493,2026-04-21 06:56:38,/product/p101,purchase,192.168.50.129,Desktop,Vietnam
L00685,U818,2026-04-21 07:01:34,/home,view,192.168.227.66,Mobile,Singapore
L00640,U121,2026-04-21 07:38:56,/blog,click,192.168.145.25,Tablet,Japan
L01942,U857,2026-04-21 08:17:32,/product/p100,add_to_cart,192.168.123.111,Desktop,Vietnam
L00334,U382,2026-04-21 08:32:34,/about-us,view,192.168.185.209,Mobile,Vietnam
L00060,U265,2026-04-21 08:58:09,/cart,purchase,192.168.116.4,Tablet,Vietnam
L00760,U165,2026-04-21 09:44:52,/cart,click,192.168.169.14,Mobile,Vietnam
L00496,U265,2026-04-21 09:46:24,/cart,purchase,192.168.151.95,Desktop,Vietnam
L00994,U514,2026-04-21 10:18:06,/contact,add_to_cart,192.168.117.48,Mobile,Vietnam
L01168,U657,2026-04-21 10:53:43,/contact,purchase,192.168.37.86,Mobile,Vietnam
L01103,U939,2026-04-21 11:35:00,/cart,view,192.168.20.102,Mobile,Singapore
L01797,U308,2026-04-21 13:25:21,/contact,view,192.168.11.88,Desktop,Vietnam
L01789,U205,2026-04-21 13:27:01,/cart,view,192.168.219.3,Mobile,Vietnam
L00927,U746,2026-04-21 13:48:12,/about-us,view,192.168.171.12,Mobile,Vietnam
L01988,U381,2026-04-21 13:55:25,/contact,click,192.168.101.167,Mobile,Vietnam
L00590,U831,2026-04-21 14:10:32,/product/p100,add_to_cart,192.168.74.30,Desktop,Vietnam
L01219,U594,2026-04-21 15:30:57,/checkout,click,192.168.85.239,Mobile,UK
L00868,U827,2026-04-21 15:35:23,/contact,add_to_cart,192.168.232.146,Mobile,Vietnam
L00510,U835,2026-04-21 15:46:44,/cart,view,192.168.28.216,Tablet,UK
L00030,U600,2026-04-21 16:22:32,/product/p101,add_to_cart,192.168.184.173,Desktop,Vietnam
L01822,U303,2026-04-21 16:35:44,/home,add_to_cart,192.168.225.154,Desktop,Vietnam
L01212,U208,2026-04-21 16:36:34,/checkout,click,192.168.169.129,Desktop,Vietnam
L01425,U409,2026-04-21 17:16:06,/checkout,view,192.168.122.126,Mobile,Vietnam
L01635,U461,2026-04-21 17:34:09,/home,purchase,192.168.102.89,Mobile,Vietnam
L01866,U906,2026-04-21 18:44:34,/about-us,view,192.168.152.14,Mobile,Vietnam
L01729,U148,2026-04-21 18:56:46,/product/p100,view,192.168.50.217,Desktop,Vietnam
L01831,U369,2026-04-21 19:47:36,/home,view,192.168.135.205,Desktop,Vietnam
L00509,U574,2026-04-21 20:08:18,/blog,purchase,192.168.24.225,Desktop,USA
L00904,U581,2026-04-21 20:19:07,/product/p101,purchase,192.168.175.72,Mobile,Vietnam
L00460,U925,2026-04-21 21:08:32,/blog,click,192.168.182.103,Mobile,USA
L00501,U457,2026-04-21 21:17:27,/cart,add_to_cart,192.168.84.128,Mobile,Vietnam
L00632,U580,2026-04-21 21:27:25,/product/p100,view,192.168.21.57,Mobile,USA
L01492,U765,2026-04-21 21:29:05,/cart,view,192.168.140.244,Mobile,Vietnam
L01175,U771,2026-04-21 21:44:12,/contact,add_to_cart,192.168.53.85,Mobile,Vietnam
L01971,U766,2026-04-21 21:49:50,/home,add_to_cart,192.168.172.238,Mobile,Vietnam
L01485,U538,2026-04-21 23:08:47,/about-us,click,192.168.238.35,Mobile,Vietnam
L00890,U415,2026-04-22 00:22:49,/product/p100,purchase,192.168.200.183,Mobile,Vietnam
L00661,U370,2026-04-22 00:47:45,/about-us,click,192.168.108.171,Tablet,Japan
L00370,U292,2026-04-22 00:48:13,/contact,purchase,192.168.39.151,Mobile,Japan
L00705,U660,2026-04-22 01:17:39,/product/p100,purchase,192.168.146.248,Desktop,Korea
L00923,U218,2026-04-22 01:37:10,/contact,view,192.168.165.1,Mobile,Vietnam
L01360,U144,2026-04-22 01:41:06,/checkout,click,192.168.199.1,Desktop,Vietnam
L01361,U653,2026-04-22 01:52:50,/contact,click,192.168.85.98,Desktop,Vietnam
L01033,U819,2026-04-22 02:08:15,/cart,click,192.168.143.49,Mobile,Vietnam
L01222,U174,2026-04-22 02:14:07,/home,view,192.168.245.76,Mobile,USA
L00939,U546,2026-04-22 02:14:24,/home,purchase,192.168.29.28,Mobile,Vietnam
L00654,U463,2026-04-22 02:53:25,/checkout,add_to_cart,192.168.120.42,Mobile,Vietnam
L01912,U152,2026-04-22 03:47:04,/blog,view,192.168.127.18,Mobile,Vietnam
L01329,U939,2026-04-22 04:25:44,/contact,click,192.168.246.202,Desktop,Vietnam
L01957,U950,2026-04-22 04:49:40,/about-us,view,192.168.98.6,Mobile,Vietnam
L00582,U433,2026-04-22 05:14:54,/cart,add_to_cart,192.168.23.70,Mobile,Vietnam
L00768,U452,2026-04-22 05:31:46,/blog,click,192.168.31.215,Mobile,Vietnam
L00925,U973,2026-04-22 05:33:38,/product/p100,purchase,192.168.199.9,Desktop,Vietnam
L00264,U857,2026-04-22 05:36:43,/cart,view,192.168.118.204,Mobile,USA
L00973,U816,2026-04-22 06:04:23,/home,purchase,192.168.249.29,Mobile,Vietnam
L00322,U253,2026-04-22 06:53:51,/contact,add_to_cart,192.168.43.130,Desktop,Vietnam
L00124,U977,2026-04-22 08:05:23,/home,click,192.168.151.46,Mobile,Vietnam
L01240,U220,2026-04-22 08:46:27,/product/p101,click,192.168.12.133,Mobile,Vietnam
L01123,U741,2026-04-22 08:55:57,/home,view,192.168.34.128,Mobile,Vietnam
L00492,U211,2026-04-22 08:56:53,/contact,add_to_cart,192.168.175.229,Mobile,Vietnam
L00411,U162,2026-04-22 09:03:35,/contact,view,192.168.69.9,Desktop,Japan
L00529,U100,2026-04-22 09:42:08,/home,view,192.168.115.190,Tablet,Vietnam
L00851,U518,2026-04-22 09:45:22,/checkout,view,192.168.38.207,Mobile,Korea
L01825,U879,2026-04-22 10:31:48,/product/p100,view,192.168.63.168,Tablet,Vietnam
L01088,U597,2026-04-22 11:34:18,/product/p101,click,192.168.85.44,Desktop,Vietnam
L00390,U796,2026-04-22 11:39:00,/product/p100,add_to_cart,192.168.209.119,Mobile,Vietnam
L01139,U765,2026-04-22 11:54:41,/contact,add_to_cart,192.168.199.134,Desktop,Korea
L00391,U837,2026-04-22 12:09:54,/product/p100,add_to_cart,192.168.72.227,Desktop,Vietnam
L01471,U612,2026-04-22 12:16:21,/product/p100,view,192.168.240.210,Desktop,Vietnam
L01562,U820,2026-04-22 13:06:19,/blog,click,192.168.75.142,Mobile,USA
L01167,U794,2026-04-22 13:09:09,/cart,purchase,192.168.246.152,Mobile,Vietnam
L00806,U885,2026-04-22 13:27:14,/contact,view,192.168.180.66,Desktop,Vietnam
L01932,U817,2026-04-22 13:57:11,/product/p100,purchase,192.168.245.99,Tablet,Singapore
L01777,U377,2026-04-22 14:01:30,/about-us,view,192.168.79.47,Mobile,Vietnam
L00784,U723,2026-04-22 14:02:42,/product/p100,view,192.168.128.94,Desktop,Vietnam
L00172,U986,2026-04-22 14:03:33,/contact,click,192.168.54.209,Tablet,Singapore
L00207,U268,2026-04-22 14:32:14,/contact,purchase,192.168.246.113,Mobile,Korea
L00403,U445,2026-04-22 14:32:56,/about-us,click,192.168.151.148,Mobile,Vietnam
L01722,U831,2026-04-22 14:52:29,/product/p100,view,192.168.220.154,Mobile,Vietnam
L00504,U792,2026-04-22 15:04:02,/cart,purchase,192.168.56.182,Tablet,Singapore
L01284,U409,2026-04-22 15:09:56,/product/p100,add_to_cart,192.168.102.20,Desktop,USA
L00017,U529,2026-04-22 15:31:38,/contact,add_to_cart,192.168.214.201,Desktop,Vietnam
L01300,U753,2026-04-22 15:42:15,/product/p101,purchase,192.168.160.162,Mobile,Vietnam
L01038,U379,2026-04-22 15:43:02,/blog,purchase,192.168.238.50,Tablet,Vietnam
L01659,U330,2026-04-22 16:52:24,/contact,click,192.168.196.81,Mobile,Vietnam
L01410,U112,2026-04-22 17:30:43,/blog,add_to_cart,192.168.67.159,Mobile,USA
L00107,U651,2026-04-22 18:38:18,/checkout,add_to_cart,192.168.253.140,Mobile,Vietnam
L00029,U970,2026-04-22 19:18:20,/product/p101,add_to_cart,192.168.13.235,Mobile,UK
L00138,U798,2026-04-22 20:19:56,/blog,purchase,192.168.183.124,Mobile,Vietnam
L01893,U790,2026-04-22 20:32:43,/contact,purchase,192.168.181.249,Mobile,Vietnam
L00869,U549,2026-04-22 20:52:59,/product/p101,purchase,192.168.65.38,Tablet,Vietnam
L01119,U268,2026-04-22 21:42:55,/product/p100,purchase,192.168.60.109,Mobile,Vietnam
L00723,U272,2026-04-22 21:51:11,/cart,click,192.168.63.17,Mobile,Vietnam
L00170,U589,2026-04-22 23:04:56,/contact,view,192.168.141.85,Desktop,Singapore
L01991,U987,2026-04-22 23:47:30,/product/p100,add_to_cart,192.168.22.14,Mobile,Vietnam
L01024,U521,2026-04-23 00:08:49,/about-us,add_to_cart,192.168.85.97,Mobile,Vietnam
L00285,U776,2026-04-23 00:22:42,/checkout,add_to_cart,192.168.246.104,Mobile,USA
L00666,U165,2026-04-23 00:24:40,/cart,purchase,192.168.55.181,Mobile,Vietnam
L00350,U734,2026-04-23 00:33:13,/checkout,view,192.168.39.63,Desktop,Singapore
L01540,U423,2026-04-23 00:37:36,/cart,add_to_cart,192.168.72.59,Mobile,Vietnam
L01668,U322,2026-04-23 00:42:36,/checkout,view,192.168.172.23,Desktop,UK
L00235,U627,2026-04-23 01:32:44,/checkout,click,192.168.98.177,Tablet,Japan
L00272,U639,2026-04-23 01:55:49,/blog,click,192.168.217.190,Mobile,Vietnam
L01979,U434,2026-04-23 02:01:05,/product/p100,add_to_cart,192.168.33.128,Desktop,Singapore
L00181,U283,2026-04-23 02:48:51,/blog,view,192.168.43.175,Mobile,UK
L00829,U852,2026-04-23 03:14:43,/about-us,purchase,192.168.127.219,Mobile,Vietnam
L01035,U367,2026-04-23 03:19:36,/contact,add_to_cart,192.168.248.26,Desktop,Vietnam
L00596,U674,2026-04-23 03:26:30,/contact,add_to_cart,192.168.87.134,Mobile,Vietnam
L00717,U909,2026-04-23 03:30:30,/cart,add_to_cart,192.168.5.201,Mobile,Singapore
L01124,U733,2026-04-23 03:38:10,/cart,click,192.168.19.87,Desktop,Vietnam
L01801,U463,2026-04-23 03:41:07,/home,add_to_cart,192.168.161.75,Mobile,Korea
L00162,U721,2026-04-23 03:50:02,/product/p101,view,192.168.135.30,Mobile,Vietnam
L00837,U883,2026-04-23 04:32:44,/home,add_to_cart,192.168.139.50,Desktop,Vietnam
L01513,U557,2026-04-23 04:37:13,/home,view,192.168.156.125,Desktop,Vietnam
L01404,U275,2026-04-23 04:45:37,/blog,view,192.168.118.7,Mobile,Vietnam
L01683,U389,2026-04-23 05:02:51,/about-us,view,192.168.63.230,Mobile,Vietnam
L01807,U334,2026-04-23 05:24:05,/product/p101,add_to_cart,192.168.15.17,Mobile,Vietnam
L00737,U527,2026-04-23 06:52:22,/home,view,192.168.109.118,Mobile,Vietnam
L00736,U705,2026-04-23 07:13:19,/checkout,add_to_cart,192.168.122.237,Mobile,Vietnam
L01867,U211,2026-04-23 07:20:05,/about-us,click,192.168.196.54,Tablet,Vietnam
L01179,U776,2026-04-23 07:20:38,/home,purchase,192.168.103.30,Desktop,Vietnam
L00900,U306,2026-04-23 07:22:46,/contact,add_to_cart,192.168.34.77,Mobile,Vietnam
L00035,U672,2026-04-23 07:26:51,/checkout,view,192.168.255.7,Mobile,Vietnam
L01180,U247,2026-04-23 07:27:04,/contact,purchase,192.168.174.155,Mobile,Vietnam
L00221,U616,2026-04-23 08:05:48,/cart,purchase,192.168.244.174,Desktop,Vietnam
L00540,U422,2026-04-23 08:25:10,/product/p100,view,192.168.174.76,Desktop,Vietnam
L01043,U734,2026-04-23 08:26:55,/cart,add_to_cart,192.168.28.146,Mobile,Vietnam
L01815,U750,2026-04-23 08:29:40,/product/p101,click,192.168.59.97,Mobile,Korea
L01145,U266,2026-04-23 08:55:06,/cart,purchase,192.168.164.254,Mobile,Korea
L00226,U942,2026-04-23 09:03:08,/about-us,view,192.168.64.138,Desktop,USA
L00231,U829,2026-04-23 09:10:59,/cart,click,192.168.241.55,Mobile,Vietnam
L01010,U248,2026-04-23 09:48:26,/checkout,click,192.168.102.26,Desktop,Vietnam
L00348,U861,2026-04-23 09:50:34,/contact,view,192.168.4.27,Desktop,Vietnam
L01741,U377,2026-04-23 10:55:08,/contact,view,192.168.116.77,Mobile,Vietnam
L00121,U768,2026-04-23 11:02:57,/checkout,view,192.168.52.249,Desktop,USA
L00393,U126,2026-04-23 11:10:47,/checkout,add_to_cart,192.168.56.194,Desktop,USA
L01211,U612,2026-04-23 11:29:14,/home,view,192.168.129.244,Mobile,Singapore
L01228,U410,2026-04-23 12:11:22,/contact,view,192.168.165.222,Mobile,Vietnam
L00462,U942,2026-04-23 12:22:16,/blog,click,192.168.94.99,Mobile,Vietnam
L00811,U314,2026-04-23 12:49:28,/contact,view,192.168.37.172,Mobile,Vietnam
L00916,U775,2026-04-23 13:13:36,/checkout,purchase,192.168.38.250,Mobile,Vietnam
L01796,U502,2026-04-23 14:40:56,/product/p101,purchase,192.168.138.185,Tablet,UK
L01162,U130,2026-04-23 14:46:32,/product/p100,view,192.168.70.111,Desktop,Vietnam
L00084,U723,2026-04-23 15:22:03,/cart,purchase,192.168.129.180,Mobile,Vietnam
L00823,U257,2026-04-23 15:33:13,/home,click,192.168.79.188,Desktop,Vietnam
L00694,U258,2026-04-23 16:02:35,/checkout,view,192.168.54.18,Mobile,Korea
L00378,U534,2026-04-23 16:10:01,/checkout,purchase,192.168.230.206,Mobile,Vietnam
L01084,U429,2026-04-23 16:15:17,/checkout,view,192.168.94.177,Mobile,UK
L01098,U742,2026-04-23 16:19:38,/cart,click,192.168.22.144,Desktop,Singapore
L00639,U943,2026-04-23 17:50:59,/product/p100,click,192.168.89.62,Mobile,Korea
L01076,U422,2026-04-23 18:12:47,/checkout,view,192.168.152.122,Desktop,Vietnam
L00323,U136,2026-04-23 18:42:18,/checkout,add_to_cart,192.168.50.132,Desktop,USA
L00142,U914,2026-04-23 19:11:04,/cart,add_to_cart,192.168.44.166,Mobile,Vietnam
L00152,U819,2026-04-23 19:14:34,/cart,click,192.168.44.139,Mobile,Singapore
L00329,U939,2026-04-23 19:25:36,/home,click,192.168.154.10,Mobile,Vietnam
L01275,U501,2026-04-23 19:38:45,/home,purchase,192.168.148.231,Desktop,Vietnam
L01758,U930,2026-04-23 19:46:41,/product/p101,view,192.168.101.216,Mobile,Vietnam
L01823,U958,2026-04-23 20:20:24,/product/p100,add_to_cart,192.168.179.222,Tablet,Singapore
L00100,U695,2026-04-23 20:23:44,/product/p100,click,192.168.8.26,Mobile,Vietnam
L01542,U315,2026-04-23 20:30:21,/contact,add_to_cart,192.168.250.168,Desktop,Vietnam
L01954,U918,2026-04-23 20:39:01,/about-us,click,192.168.69.163,Mobile,Vietnam
L00137,U132,2026-04-23 21:31:46,/product/p101,click,192.168.141.14,Mobile,Vietnam
L00476,U402,2026-04-23 22:20:07,/product/p101,click,192.168.129.123,Mobile,Vietnam
L00472,U582,2026-04-23 23:00:03,/product/p100,add_to_cart,192.168.188.146,Mobile,Vietnam
L00018,U368,2026-04-23 23:09:07,/blog,add_to_cart,192.168.217.154,Mobile,Vietnam
L01105,U340,2026-04-23 23:44:55,/product/p101,click,192.168.161.208,Desktop,Korea
L00279,U745,2026-04-24 00:19:32,/about-us,add_to_cart,192.168.80.98,Mobile,Vietnam
L00978,U939,2026-04-24 00:42:50,/cart,view,192.168.128.36,Mobile,Vietnam
L01553,U589,2026-04-24 00:52:15,/checkout,add_to_cart,192.168.148.39,Mobile,Japan
L01341,U886,2026-04-24 00:55:27,/about-us,add_to_cart,192.168.249.166,Mobile,Japan
L00310,U928,2026-04-24 01:23:16,/home,add_to_cart,192.168.142.5,Mobile,Vietnam
L01717,U893,2026-04-24 02:05:29,/about-us,view,192.168.20.188,Mobile,Singapore
L01350,U422,2026-04-24 03:17:21,/blog,purchase,192.168.138.173,Desktop,Vietnam
L01023,U665,2026-04-24 03:24:42,/about-us,purchase,192.168.96.208,Mobile,Vietnam
L01227,U812,2026-04-24 03:40:58,/contact,click,192.168.131.7,Mobile,Vietnam
L01070,U172,2026-04-24 04:19:55,/about-us,click,192.168.127.194,Mobile,Japan
L01198,U687,2026-04-24 04:52:03,/cart,click,192.168.17.140,Desktop,Vietnam
L01481,U412,2026-04-24 06:04:19,/about-us,purchase,192.168.134.171,Mobile,USA
L00571,U564,2026-04-24 06:06:23,/contact,click,192.168.229.119,Desktop,Vietnam
L00672,U352,2026-04-24 06:12:21,/blog,click,192.168.105.146,Desktop,Singapore
L01649,U782,2026-04-24 06:45:36,/product/p100,view,192.168.217.84,Mobile,Vietnam
L01351,U333,2026-04-24 06:51:18,/cart,add_to_cart,192.168.191.37,Mobile,Vietnam
L01982,U237,2026-04-24 06:56:06,/product/p101,click,192.168.120.25,Tablet,Vietnam
L01792,U715,2026-04-24 07:16:34,/blog,click,192.168.156.20,Mobile,Korea
L01507,U861,2026-04-24 07:21:36,/checkout,click,192.168.199.180,Mobile,Vietnam
L01870,U143,2026-04-24 07:45:34,/blog,purchase,192.168.146.197,Mobile,Vietnam
L01573,U259,2026-04-24 07:57:36,/contact,click,192.168.183.50,Desktop,Vietnam
